Id,Price
4567,95196.68644978583
5925,95196.68644978583
960,96637.70246748139
3848,95196.68644978583
746,101187.19318809254
868,95196.68644978583
672,95196.68644978583
2471,95196.68644978583
4510,95196.68644978583
8354,95196.68644978583
6393,96637.70246748139
13270,96637.70246748139
5250,146339.3824112045
16751,106984.85076345505
11404,95196.68644978583
10588,104886.91543670671
14925,94834.7101857156
6791,95196.68644978583
16097,114250.39700698057
16428,97727.69985009676
6945,95196.68644978583
3190,96637.70246748139
15709,127032.86217786006
13155,96637.70246748139
7675,96637.70246748139
14686,95196.68644978583
609,96637.70246748139
11155,107935.97392977019
10869,103261.10945419584
15742,131602.55217458983
9245,95196.68644978583
3340,96637.70246748139
2359,95196.68644978583
8070,95196.68644978583
13707,95196.68644978583
16079,130682.66574662198
15937,133477.51973883505
14090,95196.68644978583
9008,96776.57668378162
16384,95196.68644978583
11657,130463.75863322259
13151,126081.73901154487
8990,96637.70246748139
11857,95196.68644978583
1565,96637.70246748139
8174,95196.68644978583
9247,130463.75863322259
10478,96637.70246748139
15509,95196.68644978583
8306,144701.84171932598
6642,95196.68644978583
7472,108008.02697440943
15989,95196.68644978583
13682,98285.95099531594
163,95196.68644978583
7076,95196.68644978583
7478,102138.31635440768
3029,117772.74152504823
1814,95196.68644978583
10057,95196.68644978583
15100,97294.62177653417
12694,95196.68644978583
6291,106984.85076345505
12603,95196.68644978583
3218,95196.68644978583
13456,96637.70246748139
10170,121066.37450019833
4530,97294.62177653417
13329,97294.62177653417
4820,94834.7101857156
10896,95196.68644978583
13416,95196.68644978583
2701,95196.68644978583
11265,126081.73901154487
9189,125198.03751391293
1858,102138.31635440768
14536,95196.68644978583
6199,95196.68644978583
14730,97588.82563379653
7510,94834.7101857156
15505,129805.48032080407
7446,102138.31635440768
14016,109312.36655012447
14113,95196.68644978583
8721,115286.80712267572
6193,126503.08594199509
5717,126503.08594199509
5427,121066.37450019833
9520,104886.91543670671
6869,96637.70246748139
1658,106984.85076345505
6639,96637.70246748139
6283,120115.25133388319
6257,95196.68644978583
15235,101065.44583464069
902,98285.95099531594
8932,95601.29235178624
16469,129805.48032080407
2825,96637.70246748139
6450,115349.83536114113
11366,96637.70246748139
3801,106984.85076345505
11385,113017.77719371855
1079,120115.25133388319
3202,124982.92296334538
676,129805.48032080407
6185,96637.70246748139
7730,95196.68644978583
2573,95196.68644978583
10978,95196.68644978583
10962,96637.70246748139
8870,129187.86030331433
8496,104886.91543670671
5517,108008.02697440943
927,114250.39700698057
13675,101187.19318809254
1499,95196.68644978583
15536,113017.77719371855
8602,131814.84150101143
12137,101065.44583464069
9865,120648.54679330178
16353,95196.68644978583
15908,120648.54679330178
3944,120787.42100960201
10359,116812.85695507424
15158,95196.68644978583
3259,117772.74152504823
7220,129805.48032080407
13843,130463.75863322259
16736,94834.7101857156
702,116812.85695507424
16401,131602.55217458983
12134,96637.70246748139
6918,95196.68644978583
11792,102604.19014514306
3798,131602.55217458983
10395,96637.70246748139
11099,91894.29207097687
7090,101187.19318809254
11260,116812.85695507424
9647,95196.68644978583
2903,126081.73901154487
2071,120787.42100960201
8604,126503.08594199509
9346,119620.27250889846
3945,104886.91543670671
3420,96637.70246748139
10842,96637.70246748139
725,96637.70246748139
13931,104886.91543670671
16330,126503.08594199509
9066,115349.83536114113
3326,117772.74152504823
1556,120115.25133388319
6579,95196.68644978583
13877,98285.95099531594
9857,120115.25133388319
7302,95196.68644978583
5684,122217.46102699058
6513,124982.92296334538
11342,95196.68644978583
16561,115286.80712267572
6885,97588.82563379653
9308,108699.78921718265
